sbscrptn_ek_id,prdct_nm
2007238,GPRS Service
2007238,Residential Speednet 256K
2007238,Super 10
2007238,Super Smart
2007238,Valuetime
2007238,Valuetime 300
2007240,Valuetime
2007245,3G SimSim
2007245,3G SimSim Home
2007245,Call Conference
2007245,Free Stardial Facilities
2007245,Freetime 20
2007245,My Package
2007245,Super 10
2007245,Super 30
2007245,Super Smart
2007245,Valuetime
2007246,Valuetime
2007247,Valuetime
2007254,Valuetime
2007259,Valuetime
2007260,Valuetime
2007265, Juffair
2007265,BlackBerry Unlimitted
2007265,Corporate Package
2007265,Free Data 500MB
2007265,Freetime 100
2007265,ISDN-Primary Rate
2007265,Staff Free Time
2007265,Super 10
2007265,Super Smart
2007265,Valuetime
2007270,Valuetime
2007271,Valuetime
2007273,3G SimSim
2007273,Call Conference
2007273,Free Stardial Facilities
2007273,Freetime 20
2007273,My Package
2007273,Super 10
2007273,Super 30
2007273,Super Smart
2007273,Valuetime
2007280,FreeFridays
2007280,Valuetime
2007281,Valuetime
2007284,Valuetime
2007285,Valuetime
2007286, Juffair
2007286,BlackBerry Unlimitted
2007286,Corporate Package
2007286,Free Data 500MB
2007286,Freetime 100
2007286,ISDN-Primary Rate
2007286,Staff Free Time
2007286,Super 10
2007286,Super Smart
2007286,Valuetime
2007288,Valuetime
2007290,Valuetime
2007301,3G SimSim
2007301,Call Conference
2007301,Free Stardial Facilities
2007301,Freetime 20
2007301,My Package
2007301,Super 10
2007301,Super 30
2007301,Super Smart
2007301,Valuetime
2007302,Valuetime
2007307,BlackBerry ABB
2007307,CLIP
2007307,Free Data 40 GB
2007307,Freetime 100
2007307,GPRS Service
2007307,Residential Speednet 256K
2007307,Super 10
2007307,Super Smart
2007307,Valuetime
2007307,Valuetime 300
2007320, Juffair
2007320,BlackBerry Unlimitted
2007320,Corporate Package
2007320,Free Data 500MB
2007320,Freetime 100
2007320,ISDN-Primary Rate
2007320,Staff Free Time
2007320,Super 10
2007320,Super Smart
2007320,Valuetime
2007322,Valuetime
2007323,Valuetime
2007339,Valuetime
2007340,Valuetime
2007345,Valuetime
2007352,Valuetime
2007355,Valuetime
2007359,Valuetime
2007366,3G SimSim
2007366,Call Conference
2007366,Free Stardial Facilities
2007366,Freetime 20
2007366,My Package
2007366,Super 10
2007366,Super 30
2007366,Super Smart
2007366,Valuetime
2007369,Valuetime
2007372,Valuetime
2007373,3G SimSim
2007373,Call Conference
2007373,Free Stardial Facilities
2007373,Freetime 20
2007373,My Package
2007373,Super 10
2007373,Super 30
2007373,Super Smart
2007373,Valuetime
2007377,BlackBerry ABB
2007377,CLIP
2007377,Free Data 40 GB
2007377,Freetime 100
2007377,GPRS Service
2007377,Residential Speednet 256K
2007377,Super 10
2007377,Super Smart
2007377,Valuetime
2007377,Valuetime 300
2007379,3G SimSim Cool
2007379,Free Stardial Facilities
2007379,Freetime 20
2007379,My Package
2007379,Super 10
2007379,Super 30
2007379,Super Smart
2007379,Valuetime
2007383,Valuetime
2007386,Valuetime
2007392,Valuetime
2007396,Valuetime
2007400,Valuetime
2007405,Valuetime
2007406,3G High Speed DATA Package
2007406,Call Conference
2007406,Free Stardial Facilities
2007406,Freetime 20
2007406,My Package
2007406,Super 10
2007406,Super Smart
2007406,Valuetime
2007410,Valuetime
2007414,Valuetime
2007419,Valuetime
2007427,Valuetime
2007431,Valuetime
2007433,Valuetime
2007440,Valuetime
2007442,Valuetime
2007443,3G SimSim
2007443,Call Conference
2007443,Free Stardial Facilities
2007443,Freetime 20
2007443,My Package
2007443,Super 10
2007443,Super 30
2007443,Super Smart
2007443,Valuetime
2007451,3G SimSim
2007451,Call Conference
2007451,Free Stardial Facilities
2007451,Freetime 20
2007451,My Package
2007451,Super 10
2007451,Super 30
2007451,Super Smart
2007451,Valuetime
2007458,Valuetime
2007460,3G SimSim
2007460,Call Conference
2007460,Free Stardial Facilities
2007460,Freetime 20
2007460,My Package
2007460,Super 10
2007460,Super 30
2007460,Super Smart
2007460,Valuetime
2007464,Valuetime
2007465,Valuetime
2007466,Valuetime
2007470,Valuetime
2007496,Valuetime
2007502,Valuetime
2007506,3G SimSim
2007506,Call Conference
2007506,Free Stardial Facilities
2007506,Freetime 20
2007506,My Package
2007506,Super 10
2007506,Super 30
2007506,Super Smart
2007506,Valuetime
2007507,3G SimSim
2007507,BlackBerry ABB
2007507,Call Conference
2007507,CLIP
2007507,Free Data 40 GB
2007507,Free Stardial Facilities
2007507,Freetime 100
2007507,Freetime 20
2007507,GPRS Service
2007507,My Package
2007507,Residential Speednet 256K
2007507,Super 10
2007507,Super 30
2007507,Super Smart
2007507,Valuetime
2007507,Valuetime 300
2007514,Valuetime
2007515,Valuetime
2007516,Valuetime
2007517,3G SimSim
2007517,Call Conference
2007517,Free Stardial Facilities
2007517,Freetime 20
2007517,My Package
2007517,Super 10
2007517,Super 30
2007517,Super Smart
2007517,Valuetime
2007519,Valuetime
2007520,Valuetime
2007523,Valuetime
2007525,Valuetime
2007533,3G SimSim
2007533,Call Conference
2007533,Free Stardial Facilities
2007533,Freetime 20
2007533,My Package
2007533,Super 10
2007533,Super 30
2007533,Super Smart
2007533,Valuetime
2007536,Valuetime
2007546,Valuetime
2007550,Valuetime
2007551,Valuetime
2007553,Valuetime
2007554,Valuetime
2007555,Valuetime
2007560,Valuetime
2007564,Valuetime
2007569,Valuetime
2007579,Valuetime
2007580,Valuetime
2007592,BlackBerry ABB
2007592,CLIP
2007592,Free Data 40 GB
2007592,Freetime 100
2007592,GPRS Service
2007592,Residential Speednet 256K
2007592,Super 10
2007592,Super Smart
2007592,Valuetime
2007592,Valuetime 300
2007597,Valuetime
2007600,Valuetime
2007602,Valuetime
2007607,Valuetime
2007608,FreeFridays
2007608,Valuetime
2007616,Valuetime
2007618,3G SimSim
2007618,BlackBerry ABB
2007618,Call Conference
2007618,CLIP
2007618,Free Data 40 GB
2007618,Free Stardial Facilities
2007618,Freetime 100
2007618,Freetime 20
2007618,GPRS Service
2007618,My Package
2007618,Residential Speednet 256K
2007618,Super 10
2007618,Super 30
2007618,Super Smart
2007618,Valuetime
2007618,Valuetime 300
2007620,3G SimSim
2007620,Call Conference
2007620,Free Stardial Facilities
2007620,Freetime 20
2007620,My Package
2007620,Super 10
2007620,Super 30
2007620,Super Smart
2007620,Valuetime
2007621,3G SimSim
2007621,Call Conference
2007621,Free Stardial Facilities
2007621,Freetime 20
2007621,My Package
2007621,Super 10
2007621,Super 30
2007621,Super Smart
2007621,Valuetime
2007622,3G SimSim Home
2007622,Free Stardial Facilities
2007622,Freetime 20
2007622,My Package
2007622,Super 10
2007622,Super 30
2007622,Super Smart
2007622,Valuetime
2007624,Valuetime
2007637,3G High Speed DATA Package
2007637,Call Conference
2007637,Free Stardial Facilities
2007637,FreeFridays
2007637,Freetime 20
2007637,My Package
2007637,Super 10
2007637,Super Smart
2007637,Valuetime
2007640,3G High Speed DATA Package
2007640,Call Conference
2007640,Free Stardial Facilities
2007640,Freetime 20
2007640,My Package
2007640,Super 10
2007640,Super Smart
2007640,Valuetime
2007641,Valuetime
2007643,Valuetime
2007648,Valuetime
2007649,3G High Speed DATA Package
2007649,3G SimSim
2007649,Call Conference
2007649,Free Stardial Facilities
2007649,Freetime 20
2007649,My Package
2007649,Super 10
2007649,Super 30
2007649,Super Smart
2007649,Valuetime
2007650,Valuetime
2007652,My Package
2007653,Valuetime
2007663,BlackBerry ABB
2007663,CLIP
2007663,Free Data 40 GB
2007663,FreeFridays
2007663,Freetime 100
2007663,GPRS Service
2007663,Residential Speednet 256K
2007663,Super 10
2007663,Super Smart
2007663,Valuetime
2007663,Valuetime 300
2007668,3G High Speed DATA Package
2007668,3G SimSim
2007668,Call Conference
2007668,Free Stardial Facilities
2007668,Freetime 20
2007668,My Package
2007668,Super 10
2007668,Super 30
2007668,Super Smart
2007668,Valuetime
2007670,Valuetime
2007671,Valuetime
2007688,Valuetime
2007691,BlackBerry ABB
2007691,CLIP
2007691,Free Data 40 GB
2007691,Freetime 100
2007691,GPRS Service
2007691,Residential Speednet 256K
2007691,Super 10
2007691,Super Smart
2007691,Valuetime
2007691,Valuetime 300
2007693,Valuetime
2007694,Valuetime
2007697,Valuetime
2007705,Valuetime
2007708,Valuetime
2007710,Valuetime
2007713,FreeFridays
2007713,Valuetime
2007716,Valuetime
2007718,Valuetime
2007739,Valuetime
2007740,Valuetime
2007743,Valuetime
2007745,3G SimSim
2007745,Call Conference
2007745,Free Stardial Facilities
2007745,Freetime 20
2007745,My Package
2007745,Super 10
2007745,Super 30
2007745,Super Smart
2007745,Valuetime
2007754,Valuetime
2007755,3G SimSim
2007755,Call Conference
2007755,Free Stardial Facilities
2007755,Freetime 20
2007755,My Package
2007755,Super 10
2007755,Super 30
2007755,Super Smart
2007755,Valuetime
2007759,Valuetime
2007760,Valuetime
2007766,Valuetime
2007769,Valuetime
2007773,Valuetime
2007781,Valuetime
2007785,Valuetime
2007795,Valuetime
2007800,Valuetime
2007802,3G High Speed DATA Package
2007802,Call Conference
2007802,Free Stardial Facilities
2007802,Freetime 20
2007802,My Package
2007802,Super 10
2007802,Super Smart
2007802,Valuetime
2007803, Juffair
2007803,BlackBerry Unlimitted
2007803,Corporate Package
2007803,Free Data 500MB
2007803,Freetime 100
2007803,ISDN-Primary Rate
2007803,Staff Free Time
2007803,Super 10
2007803,Super Smart
2007803,Valuetime
2007810,Valuetime
2007812,BlackBerry ABB
2007812,CLIP
2007812,Free Data 40 GB
2007812,Freetime 100
2007812,GPRS Service
2007812,Residential Speednet 256K
2007812,Super 10
2007812,Super Smart
2007812,Valuetime
2007812,Valuetime 300
2007814,Valuetime
2007815,3G SimSim
2007815,Call Conference
2007815,Free Stardial Facilities
2007815,Freetime 20
2007815,My Package
2007815,Super 10
2007815,Super 30
2007815,Super Smart
2007815,Valuetime
2007816,Valuetime
2007820,Valuetime
2007824,3G SimSim Cool
2007824,Free Stardial Facilities
2007824,Freetime 20
2007824,My Package
2007824,Super 10
2007824,Super 30
2007824,Super Smart
2007824,Valuetime
2007835,Valuetime
2007839,Valuetime
2007860,Valuetime
2007861,My Package
2007866,Valuetime
2007869,Valuetime
2007875,Valuetime
2007882,Valuetime
2007886,Valuetime
2007904,Valuetime
2007906,Valuetime
2007911,Valuetime
2007913,Valuetime
2007914,Valuetime
2007921,BlackBerry ABB
2007921,CLIP
2007921,Free Data 40 GB
2007921,Freetime 100
2007921,GPRS Service
2007921,Residential Speednet 256K
2007921,Super 10
2007921,Super Smart
2007921,Valuetime
2007921,Valuetime 300
2007927,Valuetime
2007931,Valuetime
2007939,Valuetime
2007945,Valuetime
2007947,3G High Speed DATA Package
2007947,3G SimSim
2007947,Call Conference
2007947,Free Stardial Facilities
2007947,Freetime 20
2007947,My Package
2007947,Super 10
2007947,Super 30
2007947,Super Smart
2007947,Valuetime
2007949,3G High Speed DATA Package
2007949,Call Conference
2007949,Free Stardial Facilities
2007949,Freetime 20
2007949,My Package
2007949,Super 10
2007949,Super Smart
2007949,Valuetime
2007954,Valuetime
2007964,Valuetime
2007965,Valuetime
2007970,Valuetime
2007972,3G SimSim
2007972,Call Conference
2007972,Free Stardial Facilities
2007972,Freetime 20
2007972,My Package
2007972,Super 10
2007972,Super 30
2007972,Super Smart
2007972,Valuetime
2007973,Valuetime
2007974,3G SimSim
2007974,Call Conference
2007974,Free Stardial Facilities
2007974,Freetime 20
2007974,My Package
2007974,Super 10
2007974,Super 30
2007974,Super Smart
2007974,Valuetime
2007996,Valuetime
2007997,Valuetime
2008001,3G High Speed DATA Package
2008001,3G SimSim
2008001,3G SimSim Cool
2008001,Call Conference
2008001,Free Stardial Facilities
2008001,Freetime 20
2008001,My Package
2008001,Super 10
2008001,Super 30
2008001,Super Smart
2008001,Valuetime
2008002,FreeFridays
2008002,Valuetime
2008006,Valuetime
2008020,Valuetime
2008021,Valuetime
2008023,Valuetime
2008028,3G SimSim Home
2008028,Free Stardial Facilities
2008028,Freetime 20
2008028,My Package
2008028,Super 10
2008028,Super 30
2008028,Super Smart
2008028,Valuetime
2008030,3G SimSim
2008030,Call Conference
2008030,Free Stardial Facilities
2008030,Freetime 20
2008030,My Package
2008030,Super 10
2008030,Super 30
2008030,Super Smart
2008030,Valuetime
2008034,Valuetime
2008044,Valuetime
2008046,BlackBerry ABB
2008046,CLIP
2008046,Free Data 40 GB
2008046,Freetime 100
2008046,GPRS Service
2008046,Residential Speednet 256K
2008046,Super 10
2008046,Super Smart
2008046,Valuetime
2008046,Valuetime 300
2008049,Valuetime
2008061,Valuetime
2008064,3G SimSim
2008064,Call Conference
2008064,Free Stardial Facilities
2008064,Freetime 20
2008064,My Package
2008064,Super 10
2008064,Super 30
2008064,Super Smart
2008064,Valuetime
2008070,Valuetime
2008072,Valuetime
2008075,Valuetime
2008077,Valuetime
2008082,Valuetime
2008086,Valuetime
2008089,Valuetime
2008097,Valuetime
2008098,Valuetime
2008101,Valuetime
2008122,Valuetime
2008123,Valuetime
2008126,3G SimSim
2008126,Call Conference
2008126,Free Stardial Facilities
2008126,Freetime 20
2008126,My Package
2008126,Super 10
2008126,Super 30
2008126,Super Smart
2008126,Valuetime
2008135,Valuetime
2008139,3G SimSim
2008139,Call Conference
2008139,Free Stardial Facilities
2008139,Freetime 20
2008139,My Package
2008139,Super 10
2008139,Super 30
2008139,Super Smart
2008139,Valuetime
2008142,Valuetime
2008144,Valuetime
2008148,Valuetime
2008151, Juffair
2008151,BlackBerry Unlimitted
2008151,Corporate Package
2008151,Free Data 500MB
2008151,Freetime 100
2008151,ISDN-Primary Rate
2008151,Staff Free Time
2008151,Super 10
2008151,Super Smart
2008151,Valuetime
2008152,3G SimSim
2008152,Call Conference
2008152,Free Stardial Facilities
2008152,Freetime 20
2008152,My Package
2008152,Super 10
2008152,Super 30
2008152,Super Smart
2008152,Valuetime
2008158,Valuetime
2008167,Valuetime
2008168,Valuetime
2008173, Salmabad
2008173,3G SimSim
2008173,Business eFax Line
2008173,Call Conference
2008173,Corporate Package
2008173,Free Data 6GB
2008173,Free Stardial Facilities
2008173,Freetime 20
2008173,LAN Connect
2008173,My Package
2008173,Students Mobile Package
2008173,Super 10
2008173,Super 30
2008173,Super Smart
2008173,Valuetime
2008175,Valuetime
2008176,Valuetime
2008177,Valuetime
2008181,3G SimSim
2008181,Call Conference
2008181,Free Stardial Facilities
2008181,Freetime 20
2008181,My Package
2008181,Super 10
2008181,Super 30
2008181,Super Smart
2008181,Valuetime
2008182,Valuetime
2008186,Valuetime
2008190,Valuetime
2008200,Valuetime
2008205,Valuetime
2008210,Valuetime
2008213,Valuetime
2008218,Valuetime
2008221,Valuetime
2008227,3G SimSim
2008227,Call Conference
2008227,Free Stardial Facilities
2008227,Freetime 20
2008227,My Package
2008227,Super 10
2008227,Super 30
2008227,Super Smart
2008227,Valuetime
2008229,Valuetime
2008230,3G SimSim
2008230,Call Conference
2008230,Free Stardial Facilities
2008230,Freetime 20
2008230,My Package
2008230,Super 10
2008230,Super 30
2008230,Super Smart
2008230,Valuetime
2008237,Valuetime
2008239,Valuetime
2008244,Valuetime
2008249,3G SimSim
2008249,Call Conference
2008249,Free Stardial Facilities
2008249,Freetime 20
2008249,My Package
2008249,Super 10
2008249,Super 30
2008249,Super Smart
2008249,Valuetime
2008250,Valuetime
2008251,Valuetime
2008256,Valuetime
2008260,3G High Speed DATA Package
2008260,3G Shabab
2008260,Call Conference
2008260,Free Stardial Facilities
2008260,Freetime 20
2008260,My Package
2008260,Super 10
2008260,Super 30
2008260,Super Smart
2008260,Valuetime
2008266,Valuetime
2008268,Valuetime
2008269,BlackBerry ABB
2008269,CLIP
2008269,Free Data 40 GB
2008269,Freetime 100
2008269,GPRS Service
2008269,Residential Speednet 256K
2008269,Super 10
2008269,Super Smart
2008269,Valuetime
2008269,Valuetime 300
2008274,3G SimSim
2008274,Call Conference
2008274,Free Stardial Facilities
2008274,Freetime 20
2008274,My Package
2008274,Super 10
2008274,Super 30
2008274,Super Smart
2008274,Valuetime
2008276,Valuetime
2008278,Valuetime
2008282,BlackBerry ABB
2008282,CLIP
2008282,Free Data 40 GB
2008282,Freetime 100
2008282,GPRS Service
2008282,Residential Speednet 256K
2008282,Super 10
2008282,Super Smart
2008282,Valuetime
2008282,Valuetime 300
2008283,Valuetime
2008286,Valuetime
2008289,Valuetime
2008293,Valuetime
2008294,Valuetime
2008302,Valuetime
2008305,BlackBerry ABB
2008305,CLIP
2008305,Free Data 40 GB
2008305,Freetime 100
2008305,GPRS Service
2008305,Residential Speednet 256K
2008305,Super 10
2008305,Super Smart
2008305,Valuetime
2008305,Valuetime 300
2008314,Valuetime
2008316,Valuetime
2008328,FreeFridays
2008328,Valuetime
2008335,3G SimSim
2008335,Call Conference
2008335,Free Stardial Facilities
2008335,Freetime 20
2008335,My Package
2008335,Super 10
2008335,Super 30
2008335,Super Smart
2008335,Valuetime
2008345,Valuetime
2008347,BlackBerry ABB
2008347,CLIP
2008347,Free Data 40 GB
2008347,Freetime 100
2008347,GPRS Service
2008347,Residential Speednet 256K
2008347,Super 10
2008347,Super Smart
2008347,Valuetime
2008347,Valuetime 300
2008349,Valuetime
2008352,Valuetime
2008354,Valuetime
2008361,Valuetime
2008362,Valuetime
2008363,Valuetime
2008369,Valuetime
2008370, Juffair
2008370,BlackBerry Unlimitted
2008370,Corporate Package
2008370,Free Data 500MB
2008370,Freetime 100
2008370,ISDN-Primary Rate
2008370,Staff Free Time
2008370,Super 10
2008370,Super Smart
2008370,Valuetime
2008372,Valuetime
2008374,BlackBerry ABB
2008374,CLIP
2008374,Free Data 40 GB
2008374,Freetime 100
2008374,GPRS Service
2008374,Residential Speednet 256K
2008374,Super 10
2008374,Super Smart
2008374,Valuetime
2008374,Valuetime 300
2008380,3G SimSim
2008380,Call Conference
2008380,Free Stardial Facilities
2008380,Freetime 20
2008380,My Package
2008380,Super 10
2008380,Super 30
2008380,Super Smart
2008380,Valuetime
2008381,Valuetime
2008387,FreeFridays
2008387,Valuetime
2008388,3G SimSim Home
2008388,Free Stardial Facilities
2008388,Freetime 20
2008388,My Package
2008388,Super 10
2008388,Super 30
2008388,Super Smart
2008388,Valuetime
2008398,3G SimSim
2008398,Call Conference
2008398,Free Stardial Facilities
2008398,Freetime 20
2008398,My Package
2008398,Super 10
2008398,Super 30
2008398,Super Smart
2008398,Valuetime
2008399,Valuetime
2008400,Valuetime
2008402,3G SimSim
2008402,Call Conference
2008402,Free Stardial Facilities
2008402,Freetime 20
2008402,My Package
2008402,Super 10
2008402,Super 30
2008402,Super Smart
2008402,Valuetime
2008403,Valuetime
2008404,3G SimSim Cool
2008404,BlackBerry ABB
2008404,CLIP
2008404,Free Data 40 GB
2008404,Free Stardial Facilities
2008404,Freetime 100
2008404,Freetime 20
2008404,GPRS Service
2008404,My Package
2008404,Residential Speednet 256K
2008404,Super 10
2008404,Super 30
2008404,Super Smart
2008404,Valuetime
2008404,Valuetime 300
2008405,Valuetime
2008414, Juffair
2008414,BlackBerry Unlimitted
2008414,Corporate Package
2008414,Free Data 500MB
2008414,Freetime 100
2008414,ISDN-Primary Rate
2008414,Staff Free Time
2008414,Super 10
2008414,Super Smart
2008414,Valuetime
2008415,Valuetime
2008417,Valuetime
2008418,BlackBerry ABB
2008418,CLIP
2008418,Free Data 40 GB
2008418,Freetime 100
2008418,GPRS Service
2008418,Residential Speednet 256K
2008418,Super 10
2008418,Super Smart
2008418,Valuetime
2008418,Valuetime 300
2008421,Valuetime
2008424,Valuetime
2008427,Valuetime
2008429,Valuetime
2008432,Valuetime
2008439,Valuetime
2008440,Valuetime
2008441,Valuetime
2008442,Valuetime
2008445,3G SimSim
2008445,Call Conference
2008445,Free Stardial Facilities
2008445,Freetime 20
2008445,My Package
2008445,Super 10
2008445,Super 30
2008445,Super Smart
2008445,Valuetime
2008446,Valuetime
2008453,3G High Speed DATA Package
2008453,3G SimSim
2008453,Call Conference
2008453,Free Stardial Facilities
2008453,Freetime 20
2008453,My Package
2008453,Super 10
2008453,Super 30
2008453,Super Smart
2008453,Valuetime
2008454,Valuetime
2008461,Valuetime
2008462,Valuetime
2008465,Valuetime
2008469,Valuetime
2008471,Valuetime
2008473,Valuetime
2008478,Valuetime
2008481,Valuetime
2008485,Valuetime
2008494,Valuetime
2008495,BlackBerry ABB
2008495,CLIP
2008495,Free Data 40 GB
2008495,Freetime 100
2008495,GPRS Service
2008495,Residential Speednet 256K
2008495,Super 10
2008495,Super Smart
2008495,Valuetime
2008495,Valuetime 300
2008501,Valuetime
2008503,Valuetime
2008508,Valuetime
2008518,Valuetime
2008522,Valuetime
2008527,Valuetime
2008530,3G SimSim Home
2008530,BlackBerry ABB
2008530,CLIP
2008530,Free Data 40 GB
2008530,Free Stardial Facilities
2008530,Freetime 100
2008530,Freetime 20
2008530,GPRS Service
2008530,My Package
2008530,Residential Speednet 256K
2008530,Super 10
2008530,Super 30
2008530,Super Smart
2008530,Valuetime
2008530,Valuetime 300
2008531,Valuetime
2008532,Valuetime
2008533,Valuetime
2008537,3G High Speed DATA Package
2008537,Call Conference
2008537,Free Stardial Facilities
2008537,Freetime 20
2008537,My Package
2008537,Super 10
2008537,Super Smart
2008537,Valuetime
2008547,Valuetime
2008549,BlackBerry ABB
2008549,CLIP
2008549,Free Data 40 GB
2008549,Freetime 100
2008549,GPRS Service
2008549,Residential Speednet 256K
2008549,Super 10
2008549,Super Smart
2008549,Valuetime
2008549,Valuetime 300
2008556,Valuetime
2008558,Valuetime
2008561,FreeFridays
2008561,Valuetime
2008565,Valuetime
2008566,Valuetime
2008567,Valuetime
2008571,3G SimSim
2008571,Call Conference
2008571,Free Stardial Facilities
2008571,Freetime 20
2008571,My Package
2008571,Super 10
2008571,Super 30
2008571,Super Smart
2008571,Valuetime
2008573,3G High Speed DATA Package
2008573,3G SimSim
2008573,Call Conference
2008573,Free Stardial Facilities
2008573,Freetime 20
2008573,My Package
2008573,Super 10
2008573,Super 30
2008573,Super Smart
2008573,Valuetime
2008574,FreeFridays
2008579,Valuetime
2008584,Valuetime
2008599,Valuetime
2008606,Valuetime
2008608,3G High Speed DATA Package
2008608,3G SimSim Cool
2008608,Call Conference
2008608,Free Stardial Facilities
2008608,FreeFridays
2008608,Freetime 20
2008608,My Package
2008608,Super 10
2008608,Super 30
2008608,Super Smart
2008608,Valuetime
2008610,Valuetime
2008613,Valuetime
2008628,Valuetime
2008634,3G SimSim
2008634,Call Conference
2008634,Free Stardial Facilities
2008634,Freetime 20
2008634,My Package
2008634,Super 10
2008634,Super 30
2008634,Super Smart
2008634,Valuetime
2008639,Valuetime
2008642,Valuetime
2008647,Valuetime
2008651,Valuetime
2008662,Valuetime
2008667,3G SimSim
2008667,Call Conference
2008667,Free Stardial Facilities
2008667,Freetime 20
2008667,My Package
2008667,Super 10
2008667,Super 30
2008667,Super Smart
2008667,Valuetime
2008675,Valuetime
2008686,BlackBerry ABB
2008686,CLIP
2008686,Free Data 40 GB
2008686,Freetime 100
2008686,GPRS Service
2008686,Residential Speednet 256K
2008686,Super 10
2008686,Super Smart
2008686,Valuetime
2008686,Valuetime 300
2008689,Valuetime
2008699,3G International
2008699,Call Conference
2008699,Free Stardial Facilities
2008699,Freetime 20
2008699,My Package
2008699,Super 10
2008699,Super 30
2008699,Super Smart
2008699,Valuetime
2008705,Valuetime
2008709,Valuetime
2008710,Valuetime
2008711,Valuetime
2008714,Valuetime
2008721,Valuetime
2008725,Valuetime
2008727,Valuetime
2008729,Valuetime
2008732,Valuetime
2008741,Valuetime
2008745, Juffair
2008745,BlackBerry Unlimitted
2008745,Corporate Package
2008745,Free Data 500MB
2008745,Freetime 100
2008745,ISDN-Primary Rate
2008745,Staff Free Time
2008745,Super 10
2008745,Super Smart
2008745,Valuetime
2008748,BlackBerry ABB
2008748,CLIP
2008748,Free Data 40 GB
2008748,Freetime 100
2008748,GPRS Service
2008748,Residential Speednet 256K
2008748,Super 10
2008748,Super Smart
2008748,Valuetime
2008748,Valuetime 300
2008749,3G SimSim
2008749,Call Conference
2008749,Free Stardial Facilities
2008749,Freetime 20
2008749,My Package
2008749,Super 10
2008749,Super 30
2008749,Super Smart
2008749,Valuetime
2008753,Valuetime
2008755,Valuetime
2008756,Valuetime
2008770,Valuetime
2008776,Valuetime
2008777,3G SimSim
2008777,Call Conference
2008777,Free Stardial Facilities
2008777,Freetime 20
2008777,My Package
2008777,Super 10
2008777,Super 30
2008777,Super Smart
2008777,Valuetime
2008780,Valuetime
2008784,Valuetime
2008788,Valuetime
2008789,Valuetime
2008790,Valuetime
2008792,Valuetime
2008794,Valuetime
2008796,Valuetime
2008805,Valuetime
2008806,Valuetime
2008811,FreeFridays
2008811,Valuetime
2008813,3G SimSim
2008813,Call Conference
2008813,Free Stardial Facilities
2008813,Freetime 20
2008813,My Package
2008813,Super 10
2008813,Super 30
2008813,Super Smart
2008813,Valuetime
2008821,3G SimSim
2008821,Call Conference
2008821,Free Stardial Facilities
2008821,Freetime 20
2008821,My Package
2008821,Super 10
2008821,Super 30
2008821,Super Smart
2008821,Valuetime
2008827,3G SimSim
2008827,Call Conference
2008827,Free Stardial Facilities
2008827,Freetime 20
2008827,My Package
2008827,Super 10
2008827,Super 30
2008827,Super Smart
2008827,Valuetime
2008832,Valuetime
2008839,Valuetime
2008841,BlackBerry ABB
2008841,CLIP
2008841,Free Data 40 GB
2008841,FreeFridays
2008841,Freetime 100
2008841,GPRS Service
2008841,Residential Speednet 256K
2008841,Super 10
2008841,Super Smart
2008841,Valuetime
2008841,Valuetime 300
2008843,Valuetime
2008846,3G SimSim
2008846,Call Conference
2008846,Free Stardial Facilities
2008846,Freetime 20
2008846,My Package
2008846,Super 10
2008846,Super 30
2008846,Super Smart
2008846,Valuetime
2008851,BlackBerry ABB
2008851,CLIP
2008851,Free Data 40 GB
2008851,Freetime 100
2008851,GPRS Service
2008851,Residential Speednet 256K
2008851,Super 10
2008851,Super Smart
2008851,Valuetime
2008851,Valuetime 300
2008857,Valuetime
2008863,Valuetime
2008875,3G SimSim
2008875,Call Conference
2008875,Free Stardial Facilities
2008875,Freetime 20
2008875,My Package
2008875,Super 10
2008875,Super 30
2008875,Super Smart
2008875,Valuetime
2008878,Valuetime
2008879,Valuetime
2008900,Valuetime
2008905,Valuetime
2008912,Valuetime
2008918,Valuetime
2008937,Valuetime
2008942,Valuetime
2008946,Valuetime
2008957,3G SimSim
2008957,Call Conference
2008957,Free Stardial Facilities
2008957,Freetime 20
2008957,My Package
2008957,Super 10
2008957,Super 30
2008957,Super Smart
2008957,Valuetime
2008959,Valuetime
2008960,Valuetime
2008963,Valuetime
2008966,Valuetime
2008969,3G SimSim
2008969,Call Conference
2008969,Free Stardial Facilities
2008969,Freetime 20
2008969,My Package
2008969,Super 10
2008969,Super 30
2008969,Super Smart
2008969,Valuetime
2008975,3G SimSim
2008975,Call Conference
2008975,Free Stardial Facilities
2008975,Freetime 20
2008975,My Package
2008975,Super 10
2008975,Super 30
2008975,Super Smart
2008975,Valuetime
2008977,Valuetime
2008981, Salmabad
2008981,Business eFax Line
2008981,Corporate Package
2008981,Free Data 6GB
2008981,Freetime 20
2008981,LAN Connect
2008981,Students Mobile Package
2008981,Super 10
2008981,Super Smart
2008981,Valuetime
2008983,Valuetime
2008990,Valuetime
2008994,Valuetime
2008995,Valuetime
2009003,Valuetime
2009009,Valuetime
2009012,3G SimSim
2009012,Call Conference
2009012,Free Stardial Facilities
2009012,Freetime 20
2009012,My Package
2009012,Super 10
2009012,Super 30
2009012,Super Smart
2009012,Valuetime
2009015,Valuetime
2009017,Valuetime
2009031,Valuetime
2009034,Valuetime
2009037,Valuetime
2009038,My Package
2009040,Valuetime
2009042,Valuetime
2009045,Valuetime
2009047,Valuetime
2009064,Valuetime
